aX,aY,aZ,gX,gY,gZ
0.064,0.062,0.937,17.456,-1.099,32.959
0.063,0.061,0.929,17.822,-0.610,32.043
0.063,0.057,0.933,16.296,-0.854,30.945
0.071,0.056,0.945,13.123,-1.831,29.968
0.077,0.051,0.966,9.094,-4.578,28.809
0.084,0.056,0.994,5.005,-10.132,27.832
0.081,0.060,0.982,1.587,-16.479,27.405
0.073,0.071,0.960,1.099,-21.057,26.672
0.073,0.084,0.943,3.052,-23.193,26.184
0.068,0.085,0.921,6.348,-22.644,26.184
0.067,0.076,0.911,9.888,-20.569,26.978
0.054,0.052,0.894,12.268,-17.395,27.527
0.044,0.036,0.872,12.939,-12.756,27.710
0.046,0.025,0.866,12.085,-6.165,27.893
0.057,0.026,0.886,10.010,-1.282,27.588
0.071,0.034,0.922,6.531,-1.465,27.527
0.088,0.052,0.949,2.686,-5.310,28.503
0.098,0.078,0.937,0.610,-10.803,30.334
0.092,0.084,0.902,2.075,-13.367,31.372
0.082,0.082,0.892,5.493,-12.268,31.250
0.083,0.077,0.891,8.911,-9.521,30.823
0.091,0.064,0.901,11.230,-6.958,30.273
0.083,0.047,0.907,11.658,-4.761,29.785
0.081,0.032,0.909,9.949,-2.686,28.687
0.081,0.026,0.916,6.470,-1.404,27.588
0.079,0.027,0.925,1.953,-1.221,26.794
0.082,0.034,0.921,-2.380,-0.549,25.879
0.087,0.048,0.920,-5.066,0.000,25.146
0.089,0.059,0.914,-6.287,0.366,24.780
0.097,0.074,0.922,-6.042,0.916,24.414
0.113,0.090,0.926,-5.188,0.183,24.109
0.119,0.095,0.921,-3.357,-0.549,24.109
0.110,0.086,0.908,-1.099,-0.732,23.743
0.095,0.075,0.885,0.732,0.549,22.949
0.083,0.070,0.882,1.770,3.845,21.790
0.089,0.074,0.898,1.282,6.775,21.301
0.096,0.083,0.922,-0.610,8.606,21.606
0.105,0.093,0.951,-2.930,8.545,22.522
0.114,0.108,0.978,-5.188,5.798,23.926
0.106,0.111,0.975,-6.104,2.563,25.391
0.106,0.109,0.950,-5.066,0.671,26.184
0.096,0.094,0.924,-2.075,0.793,26.550
0.090,0.074,0.915,1.160,2.441,26.123
0.092,0.054,0.902,2.991,3.662,24.902
0.089,0.030,0.897,3.235,4.089,23.499
0.090,0.019,0.903,1.526,3.296,22.278
0.095,0.009,0.894,-1.404,2.136,21.301
0.095,0.006,0.903,-3.967,1.038,20.508
0.104,0.012,0.930,-6.592,-1.221,20.081
0.112,0.010,0.924,-8.240,-3.540,20.569
0.098,0.000,0.932,-8.240,-4.028,21.118
0.111,0.010,0.936,-7.324,-3.418,20.386
0.114,0.015,0.918,-5.127,-1.709,19.836
0.096,0.013,0.904,-1.831,1.587,18.799
0.082,0.013,0.897,1.282,4.150,17.273
0.075,0.020,0.889,3.906,6.470,16.052
0.060,0.022,0.871,5.981,8.911,15.625
0.053,0.029,0.878,7.263,10.315,15.503
0.056,0.044,0.893,7.141,10.620,15.625
0.062,0.045,0.901,6.470,9.216,16.541
0.053,0.042,0.913,6.042,7.629,18.005
0.054,0.045,0.901,6.348,6.836,19.409
0.048,0.042,0.900,7.629,8.728,20.081
0.048,0.052,0.917,8.423,11.292,19.775
0.065,0.062,0.928,7.935,12.451,18.677
0.064,0.066,0.935,5.920,12.146,17.883
0.064,0.068,0.934,2.808,11.414,17.090
0.062,0.053,0.931,-1.099,10.376,16.602
0.046,0.020,0.921,-4.822,9.521,16.418
0.030,-0.009,0.919,-8.667,8.179,15.686
0.029,-0.028,0.923,-12.878,6.775,15.076
0.023,-0.046,0.933,-16.602,5.859,14.954
0.017,-0.041,0.946,-19.836,4.517,14.038
0.024,-0.024,0.964,-22.461,4.150,12.695
0.042,0.004,0.977,-24.658,3.540,11.475
0.057,0.025,0.994,-25.330,2.563,10.986
0.060,0.044,1.006,-24.536,-0.183,11.597
0.059,0.049,1.002,-22.339,-2.869,13.306
0.043,0.036,0.960,-18.372,-4.456,15.564
0.025,0.029,0.919,-13.550,-4.456,17.090
0.010,-0.003,0.925,-8.728,-5.005,18.005
-0.016,-0.001,0.932,-7.751,1.099,18.921
-0.006,-0.013,0.920,-8.606,7.080,19.470
0.009,-0.016,0.935,-9.644,8.911,20.874
0.024,-0.019,0.957,-11.414,9.460,22.827
0.034,-0.020,0.969,-13.062,8.606,24.353
0.037,-0.013,0.975,-13.428,6.531,25.330
0.040,-0.009,0.963,-12.512,5.310,25.391
0.045,-0.011,0.944,-10.620,5.432,24.902
0.042,-0.018,0.940,-8.423,4.578,24.292
0.042,-0.026,0.943,-6.836,3.296,24.109
0.042,-0.041,0.941,-5.981,2.991,23.987
0.041,-0.053,0.938,-5.859,3.113,23.376
0.041,-0.055,0.952,-6.348,3.479,22.156
0.042,-0.051,0.955,-6.714,3.601,21.301
0.043,-0.037,0.964,-7.202,3.479,19.592
0.048,-0.027,0.972,-6.470,2.258,18.799
0.040,-0.024,0.970,-4.578,0.305,18.921
0.021,-0.030,0.951,-2.136,0.122,19.043
0.006,-0.038,0.931,0.977,2.258,18.494
0.003,-0.042,0.922,4.211,5.127,17.700
0.007,-0.039,0.920,6.897,6.958,16.846
0.004,-0.037,0.915,8.484,7.385,17.090
-0.002,-0.037,0.902,9.583,7.996,17.700
-0.008,-0.036,0.889,10.864,9.705,18.311
-0.003,-0.039,0.892,12.268,11.719,18.921
0.010,-0.037,0.898,13.550,13.062,19.287
0.019,-0.036,0.907,14.893,13.367,19.592
0.028,-0.039,0.925,16.113,12.756,19.897
0.037,-0.040,0.923,17.944,12.634,19.897
0.045,-0.043,0.922,19.958,12.817,18.860
0.053,-0.052,0.920,21.423,11.841,17.456
0.047,-0.053,0.925,21.545,10.254,15.747
0.039,-0.047,0.923,20.203,9.399,13.489
0.040,-0.030,0.924,18.433,8.423,11.230
0.048,-0.010,0.925,16.785,6.897,9.521
0.053,-0.004,0.911,15.503,4.517,8.606
0.044,-0.006,0.891,15.503,2.869,7.629
0.021,-0.011,0.890,15.625,2.136,5.737
0.015,-0.021,0.891,14.648,1.099,3.113
0.031,-0.023,0.906,12.878,0.183,0.610
0.047,-0.017,0.924,10.437,-1.770,-0.854
0.049,-0.005,0.941,7.629,-5.066,-0.977
0.039,0.002,0.939,5.127,-8.057,-0.610
0.024,-0.003,0.929,3.662,-10.010,-0.122
0.018,-0.005,0.929,2.502,-11.536,0.183
0.012,-0.002,0.941,0.977,-11.169,0.732
0.002,0.001,0.948,-0.977,-9.949,1.221
0.000,0.006,0.952,-2.380,-7.812,2.258
-0.001,0.008,0.945,-2.686,-4.517,3.418
-0.001,0.007,0.949,-2.136,-2.747,4.211
0.011,0.014,0.965,-1.221,-2.869,4.761
0.011,0.014,0.969,-1.038,-3.052,5.737
0.006,0.005,0.974,-0.854,-3.662,5.920
0.004,0.000,0.972,-0.427,-2.625,4.883
0.003,-0.004,0.968,0.366,-1.770,2.991
-0.001,0.000,0.966,1.160,-1.648,0.671
-0.008,0.005,0.963,1.648,-0.549,-1.343
-0.010,0.010,0.955,1.953,0.183,-2.930
-0.014,0.014,0.944,2.197,0.732,-3.906
-0.017,0.018,0.933,2.258,2.075,-4.395
-0.012,0.022,0.942,2.075,3.845,-4.211
-0.015,0.029,0.945,1.770,4.272,-3.723
-0.022,0.034,0.943,1.953,4.883,-3.174
-0.035,0.036,0.929,3.174,7.507,-3.235
-0.041,0.039,0.919,5.432,10.437,-4.089
-0.040,0.041,0.915,7.751,14.038,-4.883
-0.038,0.040,0.919,9.888,17.029,-5.371
-0.042,0.023,0.915,11.047,19.470,-5.676
-0.063,0.014,0.907,11.230,23.132,-6.470
-0.082,0.008,0.897,10.681,28.992,-8.484
-0.075,0.015,0.901,10.681,35.889,-11.414
-0.064,0.042,0.914,11.414,41.382,-13.611
-0.050,0.056,0.920,13.123,43.762,-14.099
-0.054,0.063,0.906,15.442,45.715,-13.245
-0.053,0.073,0.930,18.127,45.776,-12.451
-0.025,0.079,0.961,18.982,40.100,-11.353
-0.007,0.071,0.981,16.907,28.442,-8.972
0.007,0.073,0.986,12.695,16.174,-6.714
0.013,0.071,0.986,8.545,9.949,-4.639
-0.008,0.070,0.979,6.104,5.188,-3.540
-0.029,0.073,0.973,5.127,0.854,-4.028
-0.037,0.082,0.960,5.554,-2.625,-5.310
-0.042,0.090,0.946,7.385,-3.540,-5.981
-0.060,0.089,0.934,8.972,-1.831,-6.470
-0.077,0.095,0.935,10.010,0.366,-6.775
-0.090,0.091,0.907,10.376,2.747,-7.446
-0.090,0.104,0.899,10.193,6.531,-8.362
-0.069,0.126,0.921,8.606,9.949,-7.629
-0.055,0.143,0.945,5.554,9.521,-5.432
-0.054,0.141,0.951,1.648,5.798,-2.869
-0.051,0.145,0.960,-2.380,0.122,-1.038
-0.045,0.145,0.981,-6.531,-7.690,0.061
-0.036,0.146,0.986,-10.071,-17.761,0.488
-0.045,0.143,0.967,-12.024,-28.198,0.244
-0.062,0.132,0.948,-13.123,-35.706,-0.305
-0.058,0.133,0.914,-14.648,-39.978,-1.282
-0.037,0.145,0.917,-16.052,-40.344,-1.038
-0.015,0.154,0.958,-19.104,-42.358,0.793
-0.008,0.153,0.978,-22.583,-48.950,3.784
-0.005,0.150,0.956,-24.414,-55.603,6.409
-0.008,0.140,0.924,-23.743,-58.105,8.118
-0.014,0.125,0.885,-20.203,-55.176,7.935
-0.006,0.121,0.868,-14.587,-46.082,7.141
0.005,0.127,0.879,-9.338,-37.781,6.714
0.013,0.121,0.885,-6.104,-31.433,7.202
0.010,0.111,0.865,-4.089,-26.184,7.690

-0.295,-1.160,1.124,-26.001,-8.301,7.263
-0.416,-1.419,1.138,-26.794,-4.883,-10.620
-0.542,-1.667,1.161,-30.212,-1.709,-28.076
-0.646,-1.890,1.138,-37.048,0.671,-40.955
-0.704,-2.079,1.099,-46.570,8.362,-51.086
-0.747,-2.230,1.108,-56.335,23.010,-62.805
-0.764,-2.279,1.179,-65.918,37.537,-79.468
-0.762,-2.230,1.314,-75.073,41.565,-100.281
-0.811,-2.083,1.402,-82.153,27.527,-122.681
-0.915,-1.866,1.323,-84.717,5.249,-145.813
-1.018,-1.599,1.145,-77.698,-7.874,-169.556
-1.103,-1.298,0.970,-61.890,-7.080,-191.467
-1.116,-0.951,0.868,-43.091,4.517,-209.412
-1.087,-0.566,0.787,-25.146,16.602,-218.384
-1.037,-0.168,0.706,-9.583,27.527,-219.604
-1.003,0.028,0.679,-2.319,33.081,-218.872
-0.917,0.443,0.563,12.756,44.800,-216.980
-0.756,0.875,0.489,28.259,65.308,-215.881
-0.612,1.158,0.576,43.030,92.346,-217.041
-0.556,1.327,0.787,54.260,101.013,-228.333
-0.515,1.452,1.008,52.612,74.707,-248.230
-0.547,1.527,1.104,31.982,19.775,-266.663
-0.622,1.600,0.979,-1.038,-37.903,-274.597
-0.650,1.664,0.769,-30.396,-66.223,-268.677
-0.578,1.710,0.655,-44.250,-60.730,-248.596
-0.423,1.711,0.678,-42.114,-30.945,-217.224
-0.217,1.685,0.899,-30.090,0.610,-181.030
-0.041,1.586,1.069,-19.470,16.541,-142.151
0.053,1.483,1.154,-9.338,21.057,-108.826
0.171,1.370,1.200,2.991,19.897,-85.999
0.246,1.295,1.227,16.541,16.663,-68.787
0.308,1.223,1.222,27.527,10.132,-53.955
0.327,1.154,1.165,35.645,1.770,-38.452
0.316,1.065,1.078,41.565,-3.784,-23.254
0.300,1.003,1.008,47.241,-4.578,-8.545
0.282,0.947,0.913,53.406,-2.441,5.127
0.272,0.918,0.940,60.974,4.517,18.066
0.262,0.843,0.922,60.852,5.371,34.180
0.206,0.798,0.875,57.617,1.465,48.767
0.213,0.742,0.849,56.458,-0.854,57.922
0.197,0.685,0.844,54.993,0.000,65.125
0.176,0.619,0.848,50.537,-2.502,69.946
0.125,0.534,0.837,42.908,-7.385,72.266
0.083,0.463,0.844,35.217,-12.634,70.923
0.055,0.408,0.876,27.100,-16.846,69.214
0.014,0.355,0.914,18.250,-22.644,68.726
-0.037,0.292,0.937,9.888,-28.931,68.909
-0.066,0.266,0.965,3.540,-33.264,68.665
-0.083,0.263,0.980,0.244,-37.231,69.824
-0.107,0.250,0.967,0.488,-39.063,72.510
-0.123,0.238,0.944,4.761,-37.415,75.378
-0.131,0.211,0.931,10.254,-33.203,78.674
-0.140,0.190,0.898,15.259,-27.649,81.787
-0.142,0.168,0.877,19.409,-20.020,85.388
-0.145,0.146,0.865,21.851,-11.902,89.355
-0.140,0.113,0.860,22.583,-4.578,93.140
-0.136,0.064,0.861,21.423,2.319,96.008
-0.133,0.017,0.886,18.555,7.690,97.168
-0.127,-0.040,0.930,14.221,9.644,95.947
-0.114,-0.080,0.971,8.789,7.874,92.346
-0.100,-0.097,1.000,3.296,2.136,87.036
-0.091,-0.109,1.002,-1.587,-5.249,80.994
-0.095,-0.119,1.000,-5.127,-12.512,74.890
-0.093,-0.133,0.992,-7.874,-18.494,69.580
-0.091,-0.142,0.977,-9.888,-22.766,65.430
-0.084,-0.159,0.954,-11.292,-24.780,61.707
-0.077,-0.151,0.936,-11.230,-23.682,59.265
-0.056,-0.136,0.925,-9.827,-20.630,58.044
-0.033,-0.125,0.918,-7.202,-16.296,58.350
-0.007,-0.112,0.917,-4.089,-11.658,59.875
0.010,-0.115,0.921,-0.671,-7.019,61.829
0.015,-0.115,0.927,2.502,-3.357,63.477
0.021,-0.112,0.905,5.737,1.038,63.599
0.031,-0.101,0.911,8.789,6.287,62.805
0.039,-0.101,0.933,10.742,9.094,61.157
0.043,-0.098,0.941,11.108,9.155,58.716
0.032,-0.108,0.948,10.864,7.141,55.359
0.025,-0.123,0.951,9.827,4.517,50.720
0.016,-0.124,0.950,7.996,2.625,45.044
0.017,-0.117,0.961,4.883,0.671,39.795
0.021,-0.104,0.957,0.305,-2.319,35.339
0.027,-0.086,0.948,-5.188,-5.920,31.616
0.034,-0.065,0.944,-10.010,-9.766,29.114
0.031,-0.066,0.948,-14.343,-12.451,27.771
0.033,-0.053,0.937,-17.517,-14.404,26.489
0.042,-0.039,0.927,-17.883,-13.916,25.757
0.052,-0.027,0.913,-16.602,-11.902,25.330
0.065,-0.013,0.900,-14.343,-9.338,25.818
0.074,0.001,0.895,-11.841,-7.019,27.588
0.071,-0.008,0.881,-9.094,-4.761,29.663
0.073,-0.014,0.892,-5.859,-1.770,31.006
0.072,-0.037,0.906,-3.662,0.305,31.555
0.072,-0.059,0.940,-2.502,0.488,30.457
0.082,-0.069,0.956,-1.160,-1.160,27.405
0.077,-0.077,0.956,0.244,-2.563,23.560
0.082,-0.062,0.958,1.709,-3.662,19.348
0.075,-0.042,0.948,2.686,-5.188,16.174
0.069,-0.029,0.927,3.235,-7.019,14.404
0.058,-0.022,0.911,3.479,-6.958,13.733
0.047,-0.016,0.895,2.991,-5.249,14.343
0.042,-0.004,0.885,1.526,-2.197,16.174
0.046,0.002,0.896,-0.244,0.488,18.738
0.030,-0.016,0.893,-2.686,2.380,21.484
0.026,-0.020,0.905,-5.188,5.981,23.560
0.037,-0.020,0.926,-7.690,7.874,25.146
0.038,-0.026,0.934,-10.315,8.972,26.184
0.042,-0.018,0.935,-11.536,10.498,26.001
0.052,-0.010,0.950,-11.536,11.902,25.391
0.054,-0.015,0.960,-11.536,11.658,24.475
0.059,-0.011,0.974,-11.047,11.169,23.437
0.059,-0.009,0.989,-10.620,8.789,22.156
0.062,-0.004,0.981,-10.437,5.615,20.447
0.050,-0.004,0.967,-9.766,4.211,19.165
0.043,0.000,0.964,-9.949,4.089,18.311
0.039,0.006,0.960,-10.681,4.517,18.433
0.034,0.015,0.952,-11.169,5.188,19.104
0.029,0.006,0.949,-11.230,6.226,20.325
0.034,0.007,0.971,-10.986,7.812,21.423
0.042,0.006,0.981,-10.193,7.812,22.583
0.038,-0.004,0.982,-8.606,6.653,23.437
0.037,-0.010,0.967,-6.287,5.798,23.560
0.038,-0.010,0.968,-3.662,5.432,23.315
0.042,-0.016,0.967,-2.075,4.211,23.315
0.040,-0.024,0.958,-0.732,2.991,23.132
0.044,-0.023,0.953,0.488,2.319,22.461
0.047,-0.024,0.948,1.160,1.404,22.217
0.047,-0.027,0.945,1.648,0.244,22.095
0.037,-0.045,0.940,2.014,-0.488,21.790
0.031,-0.056,0.940,2.197,-1.099,21.118
0.028,-0.060,0.939,2.380,-1.892,20.325
0.026,-0.057,0.948,2.563,-3.235,19.470
0.030,-0.039,0.956,2.747,-5.493,19.775
0.023,-0.027,0.928,3.540,-7.141,20.508
0.017,-0.024,0.906,5.981,-5.981,21.118
0.018,-0.025,0.904,8.850,-2.869,21.790
0.020,-0.028,0.900,11.169,0.061,22.766
0.018,-0.036,0.902,12.390,2.502,24.231
0.017,-0.045,0.901,13.000,4.822,25.513
0.020,-0.053,0.907,13.550,7.324,25.940
0.024,-0.053,0.917,13.794,8.972,25.635
0.033,-0.051,0.917,14.038,9.338,24.719
0.034,-0.053,0.926,14.343,9.399,23.865
0.036,-0.050,0.938,13.672,7.751,22.766
0.042,-0.036,0.948,12.512,5.188,21.606
0.042,-0.020,0.940,12.329,1.648,20.630
0.032,-0.020,0.917,12.939,-0.549,19.958
0.032,-0.011,0.929,13.184,-1.526,19.165
0.032,-0.009,0.937,12.634,-2.869,19.287
0.017,-0.018,0.921,12.329,-3.479,19.409
0.012,-0.017,0.922,12.817,-2.197,18.860
0.015,-0.010,0.914,13.733,-0.122,18.127
0.018,0.001,0.923,14.526,2.014,17.822
0.020,0.017,0.917,15.320,3.296,17.883
0.015,0.022,0.920,16.296,3.906,18.188
0.011,0.020,0.920,16.541,4.028,18.555
0.011,0.018,0.918,16.663,3.723,18.738
0.011,0.021,0.914,16.296,3.296,18.799
0.010,0.014,0.907,15.442,2.991,18.738
0.005,0.011,0.901,14.221,3.357,18.494
0.005,0.007,0.898,11.841,4.211,17.944
0.011,0.009,0.907,9.338,5.127,17.151
0.015,0.015,0.915,6.714,5.005,16.602
0.016,0.021,0.912,4.761,4.272,16.174
0.012,0.021,0.915,3.540,3.967,16.052
0.012,0.016,0.923,2.747,3.540,15.808
0.005,0.018,0.919,2.380,2.686,15.686
-0.001,0.016,0.915,2.197,2.136,15.381
-0.004,0.014,0.921,2.014,2.258,15.076
-0.006,0.017,0.920,1.526,2.991,14.771
-0.008,0.015,0.924,1.099,3.906,14.465
-0.003,0.011,0.928,0.610,4.700,13.977
-0.005,0.004,0.932,-0.122,4.944,13.672
-0.006,-0.000,0.937,-0.854,4.578,12.878
-0.002,0.003,0.930,-1.465,4.883,12.207
0.000,0.007,0.933,-2.014,5.615,11.230
-0.000,0.011,0.932,-2.625,5.920,10.803
0.003,0.021,0.938,-2.869,6.226,10.071
0.011,0.034,0.942,-2.563,4.944,10.193
-0.001,0.035,0.922,-1.404,3.662,10.559
-0.009,0.033,0.916,-0.122,3.906,10.620
-0.013,0.033,0.920,0.793,4.578,10.803
-0.015,0.029,0.920,0.854,5.188,11.230
-0.014,0.033,0.926,0.610,5.615,11.597
-0.016,0.032,0.929,0.122,6.042,11.963
-0.010,0.032,0.937,-0.183,6.592,11.963
-0.009,0.028,0.953,-0.183,6.897,11.414
-0.006,0.028,0.957,-0.305,6.104,10.864
-0.007,0.028,0.951,0.122,4.883,10.254
-0.012,0.021,0.946,0.549,3.174,9.949
-0.019,0.021,0.935,1.038,1.953,9.949
-0.021,0.023,0.933,1.709,1.770,10.010
-0.020,0.026,0.923,2.502,2.319,10.193
-0.015,0.031,0.917,3.113,3.784,10.315
-0.008,0.031,0.917,3.723,4.944,10.437
-0.012,0.031,0.916,4.272,5.798,10.681
-0.014,0.026,0.911,4.578,5.981,10.986
-0.017,0.020,0.906,4.944,6.287,10.925
-0.016,0.013,0.913,4.395,7.080,10.498
-0.012,0.013,0.939,3.052,6.470,10.010
-0.010,0.013,0.937,1.648,5.249,9.460
-0.012,0.016,0.933,1.343,4.639,8.667
-0.010,0.025,0.941,1.526,4.883,7.629
-0.008,0.037,0.944,2.075,5.371,6.836
-0.012,0.040,0.945,2.686,5.981,6.409
-0.019,0.043,0.943,3.052,6.714,6.042
-0.021,0.043,0.949,3.174,6.775,5.920
-0.026,0.042,0.945,3.113,6.226,5.737
-0.035,0.046,0.937,2.869,5.981,5.676
-0.031,0.057,0.949,2.441,5.615,5.432
-0.030,0.062,0.948,1.953,4.456,5.798
-0.040,0.060,0.941,1.770,3.052,6.226
-0.047,0.052,0.932,1.770,2.502,6.470
-0.048,0.047,0.927,1.770,2.991,6.409
-0.049,0.045,0.929,1.587,3.784,6.409
-0.044,0.049,0.933,1.099,4.028,6.470
-0.047,0.051,0.928,0.610,4.089,6.714
-0.042,0.052,0.935,0.305,4.456,6.775
-0.039,0.055,0.943,0.183,4.456,6.836
-0.038,0.049,0.944,0.488,3.784,6.836
-0.045,0.044,0.938,1.038,2.869,6.897
-0.049,0.041,0.935,1.831,2.502,6.653
-0.053,0.039,0.929,2.319,3.418,6.104
-0.047,0.046,0.931,2.502,4.578,5.676
-0.040,0.052,0.939,1.953,5.310,5.798
-0.042,0.053,0.945,1.099,4.944,5.859
-0.041,0.057,0.945,0.793,4.395,5.310
-0.042,0.059,0.938,0.610,3.723,4.700
-0.043,0.064,0.938,0.122,3.418,4.150
-0.046,0.064,0.946,-0.610,3.052,3.845
-0.048,0.065,0.952,-1.709,2.197,3.967
-0.050,0.067,0.952,-2.258,1.770,4.150
-0.056,0.066,0.947,-2.869,0.732,4.639
-0.063,0.060,0.948,-2.991,0.305,4.883
-0.065,0.059,0.943,-2.625,0.732,4.761
-0.063,0.060,0.950,-2.075,0.977,4.700
-0.062,0.062,0.952,-1.465,0.427,4.822
-0.065,0.061,0.941,-0.854,0.183,5.249
-0.063,0.061,0.936,-0.488,0.122,5.310
-0.059,0.060,0.933,-0.305,0.366,5.188
-0.057,0.055,0.925,-0.366,0.366,5.005
-0.056,0.054,0.927,-0.916,0.183,4.822
-0.052,0.053,0.924,-1.465,0.122,4.761
-0.047,0.054,0.919,-2.075,0.305,4.639
-0.043,0.055,0.921,-2.686,0.305,4.822
-0.034,0.065,0.929,-3.052,0.244,5.127
-0.032,0.076,0.933,-3.113,-0.061,5.432
-0.039,0.072,0.927,-2.686,-0.488,5.798
-0.040,0.070,0.928,-2.014,-0.244,5.310
-0.042,0.072,0.930,-1.404,0.061,4.883
-0.045,0.077,0.932,-1.038,-0.061,4.639
-0.048,0.082,0.932,-1.160,0.000,4.822
-0.049,0.087,0.927,-0.977,0.366,5.188
-0.050,0.092,0.927,-0.610,0.977,5.127
-0.055,0.092,0.934,-0.793,1.038,5.127
-0.050,0.101,0.935,-1.404,1.038,5.371
-0.050,0.101,0.940,-2.075,0.488,5.859
-0.054,0.096,0.937,-2.380,0.305,6.470
-0.066,0.089,0.930,-2.319,0.183,7.324
-0.068,0.081,0.926,-1.892,0.183,7.874
-0.067,0.078,0.922,-1.465,0.610,8.789
-0.061,0.080,0.925,-1.099,1.221,9.460
-0.057,0.082,0.927,-0.977,1.160,10.010
-0.056,0.078,0.916,-1.099,0.977,10.681
-0.058,0.070,0.913,-1.099,1.221,10.925
-0.060,0.059,0.914,-1.465,1.465,10.925
-0.056,0.053,0.916,-1.770,0.793,11.047
-0.057,0.059,0.910,-2.380,0.610,11.353
-0.058,0.063,0.915,-2.441,1.282,11.353
-0.047,0.074,0.921,-2.380,1.770,11.169
-0.048,0.078,0.925,-2.075,2.075,11.169
-0.056,0.064,0.931,-1.892,2.197,11.230
-0.064,0.053,0.937,-1.953,1.953,10.864
-0.060,0.054,0.938,-2.686,1.648,10.620
-0.059,0.060,0.938,-3.418,1.404,10.742
-0.058,0.072,0.936,-3.784,1.099,10.986
-0.055,0.080,0.925,-3.418,1.282,11.353
-0.056,0.084,0.914,-2.686,1.831,11.902
-0.054,0.087,0.910,-2.136,2.747,12.329
-0.051,0.083,0.918,-2.625,3.540,13.062
-0.049,0.084,0.924,-4.150,4.028,13.428
-0.046,0.078,0.941,-5.859,4.028,13.428
-0.050,0.071,0.951,-7.690,3.357,12.878
-0.051,0.068,0.960,-9.155,1.953,12.146
-0.061,0.061,0.955,-10.071,0.366,11.475
-0.073,0.052,0.954,-10.315,-0.732,11.047
-0.083,0.043,0.947,-10.254,-1.526,11.047
-0.094,0.038,0.936,-9.888,-1.404,11.536
-0.094,0.033,0.936,-9.399,-0.427,11.963

-0.487,-1.232,0.911,-26.062,-20.142,-8.057
-0.702,-1.692,0.823,-24.231,-18.311,-14.038
-0.870,-2.110,0.765,-29.297,-13.977,-21.179
-0.935,-2.396,0.783,-44.861,0.732,-31.677
-0.854,-2.518,0.895,-66.650,18.982,-45.410
-0.739,-2.512,0.980,-85.022,30.212,-63.416
-0.660,-2.438,0.965,-89.172,36.560,-87.646
-0.663,-2.311,0.978,-77.393,38.635,-117.920
-0.661,-2.051,0.978,-57.739,35.828,-149.780
-0.664,-1.712,0.924,-33.386,31.311,-175.537
-0.730,-1.375,0.817,-4.333,28.748,-195.129
-0.812,-1.030,0.760,25.940,31.982,-213.745
-0.896,-0.654,0.712,48.950,35.706,-231.201
-0.968,-0.242,0.680,59.631,45.837,-245.911
-1.048,0.177,0.689,63.782,59.082,-260.681
-1.075,0.406,0.731,64.392,64.209,-269.287
-1.055,0.868,0.849,63.965,64.148,-286.865
-1.066,1.246,0.948,62.744,45.776,-300.842
-1.130,1.520,0.979,59.448,8.301,-307.556
-1.172,1.725,0.870,50.354,-31.799,-300.049
-1.149,1.836,0.679,38.757,-50.720,-274.902
-1.008,1.871,0.531,33.264,-38.818,-237.915
-0.756,1.824,0.523,39.063,-3.235,-197.937
-0.473,1.719,0.676,52.673,35.095,-162.415
-0.215,1.583,0.876,65.369,61.218,-135.071
-0.015,1.496,1.106,71.655,67.749,-117.249
0.138,1.427,1.235,65.857,52.307,-105.896
0.179,1.400,1.232,54.932,25.940,-97.961
0.186,1.346,1.155,45.776,-1.221,-93.811
0.167,1.300,1.078,37.354,-19.714,-88.440
0.149,1.236,0.997,26.489,-30.334,-79.224
0.109,1.191,0.915,16.968,-32.532,-67.139
0.104,1.153,0.883,12.451,-30.151,-55.603
0.104,1.137,0.871,13.245,-24.414,-41.748
0.070,1.099,0.872,17.944,-18.250,-25.879
0.041,1.042,0.867,23.499,-13.855,-9.277
0.015,0.972,0.856,27.588,-10.498,6.470
-0.011,0.887,0.839,29.907,-7.812,20.508
-0.045,0.803,0.839,29.541,-5.554,30.945
-0.057,0.733,0.838,26.733,-4.395,38.452
-0.065,0.676,0.851,22.278,-4.517,44.006
-0.080,0.617,0.855,17.517,-6.470,48.401
-0.102,0.560,0.859,13.428,-7.202,51.880
-0.116,0.509,0.886,9.888,-7.874,54.871
-0.120,0.474,0.907,6.042,-9.338,57.678
-0.115,0.432,0.911,3.296,-11.902,60.486
-0.131,0.378,0.911,1.282,-14.099,62.927
-0.138,0.336,0.900,-0.122,-15.381,64.758
-0.147,0.300,0.896,-0.916,-14.343,66.528
-0.153,0.259,0.911,-2.014,-12.573,68.176
-0.152,0.238,0.928,-4.089,-11.658,70.251
-0.139,0.221,0.926,-6.348,-11.597,72.937
-0.148,0.206,0.917,-7.751,-9.888,76.416
-0.145,0.176,0.909,-8.850,-7.324,79.468
-0.149,0.158,0.930,-9.888,-4.883,82.397
-0.130,0.134,0.956,-10.681,-5.066,84.290
-0.125,0.102,0.946,-11.230,-5.615,85.449
-0.129,0.082,0.953,-9.644,-4.333,85.022
-0.125,0.056,0.960,-7.690,-3.601,82.520
-0.116,0.038,0.964,-6.470,-3.906,79.590
-0.111,0.025,0.964,-6.531,-4.639,76.904
-0.113,0.015,0.954,-7.690,-5.920,74.219
-0.111,0.008,0.951,-9.705,-6.042,71.777
-0.105,0.004,0.957,-12.024,-6.470,69.458
-0.099,-0.005,0.966,-14.709,-7.751,67.993
