aX,aY,aZ,gX,gY,gZ
-0.037,-0.012,0.985,2.625,9.888,10.803
-0.032,-0.008,0.992,1.648,7.446,9.094
-0.029,-0.004,0.995,0.610,4.456,7.751
-0.034,0.002,0.973,0.244,2.747,7.080
-0.040,0.004,0.952,0.916,3.357,6.348
-0.042,0.011,0.946,1.648,5.066,5.798
-0.041,0.017,0.948,2.075,6.226,5.737
-0.049,0.020,0.943,2.319,6.104,6.104
-0.057,0.021,0.946,2.563,6.226,6.409
-0.061,0.016,0.952,2.441,5.920,7.019
-0.063,0.011,0.947,2.502,6.042,7.019
-0.068,0.007,0.954,2.380,5.859,6.592
-0.064,0.002,0.966,2.136,5.798,5.920
-0.068,0.003,0.970,1.770,5.249,5.371
-0.069,0.008,0.969,1.160,4.211,4.883
-0.068,0.011,0.967,0.793,3.174,4.761
-0.068,0.009,0.967,0.916,2.136,4.761
-0.068,0.013,0.958,1.709,1.526,5.249
-0.070,0.010,0.945,2.930,2.075,5.371
-0.069,0.009,0.939,4.272,3.296,5.005
-0.062,0.012,0.945,4.333,4.211,4.395
-0.057,0.007,0.961,3.357,4.028,3.662
-0.062,-0.005,0.979,1.404,2.502,2.319
-0.067,-0.006,0.996,-0.488,0.183,0.854
-0.077,-0.002,1.002,-2.014,-2.747,-0.122
-0.083,0.008,0.991,-2.625,-4.944,0.183
-0.079,0.018,0.975,-2.014,-5.676,2.136
-0.075,0.017,0.946,-0.549,-4.822,4.395
-0.061,0.019,0.914,0.854,-2.258,5.981
-0.044,0.023,0.899,1.343,0.793,6.958
-0.026,0.034,0.892,0.061,2.930,7.263
-0.016,0.044,0.888,-1.831,2.563,7.324
-0.023,0.045,0.881,-3.601,0.854,6.775
-0.034,0.044,0.876,-4.822,-0.793,5.493
-0.053,0.043,0.882,-5.676,-2.869,3.906
-0.069,0.046,0.896,-6.592,-5.432,2.747
-0.086,0.048,0.903,-7.263,-7.996,2.991
-0.098,0.048,0.899,-7.141,-8.789,4.517
-0.109,0.041,0.887,-6.042,-6.287,6.165
-0.100,0.039,0.892,-3.540,-1.526,6.958
-0.087,0.039,0.907,-0.732,3.113,7.446
-0.079,0.034,0.922,1.465,5.615,7.874
-0.082,0.030,0.927,2.747,5.920,7.751
-0.093,0.025,0.919,3.235,5.310,7.263
-0.105,0.026,0.917,2.747,5.005,6.775
-0.104,0.027,0.922,1.343,3.784,7.385
-0.101,0.021,0.918,-0.122,2.625,8.972
-0.099,0.013,0.921,-1.160,2.563,9.949
-0.089,0.007,0.932,-2.014,2.319,10.071
-0.076,0.008,0.938,-2.625,1.343,9.888
-0.073,0.005,0.942,-2.686,0.732,9.399
-0.066,0.009,0.948,-2.686,-0.122,8.606
-0.066,0.004,0.940,-2.563,-1.587,8.545
-0.076,0.000,0.927,-2.319,-1.282,7.996
-0.075,0.010,0.924,-1.648,0.488,7.568
-0.082,0.016,0.915,-0.549,2.991,7.751
-0.083,0.020,0.915,0.916,6.165,7.751
-0.085,0.017,0.931,1.892,8.179,7.202
-0.084,0.013,0.943,1.343,7.019,6.775
-0.091,0.000,0.944,-0.671,4.395,6.348
-0.099,-0.011,0.945,-3.418,2.258,5.920
-0.099,-0.020,0.950,-6.165,0.854,5.737

-0.014,-0.311,2.299,-96.436,18.188,37.537
-0.001,-0.421,2.560,-114.563,2.014,34.119
0.006,-0.625,3.019,-157.166,-39.490,25.452
-0.116,-0.865,3.711,-206.543,-81.299,16.846
-0.197,-0.942,4.232,-249.329,-130.920,1.892
-0.266,-0.871,4.378,-251.282,-170.410,-23.254
-0.287,-0.769,4.250,-193.298,-182.373,-56.946
-0.442,-0.731,4.074,-94.604,-171.997,-89.355
-0.471,-0.616,3.771,10.803,-159.485,-110.474
-0.591,-0.565,3.342,97.046,-154.419,-109.985
-0.800,-0.543,2.713,152.527,-146.790,-100.098
-1.027,-0.534,2.075,183.838,-131.592,-89.600
-1.138,-0.454,1.538,186.401,-118.469,-81.848
-1.106,-0.424,1.117,163.391,-110.107,-73.486
-0.979,-0.408,0.687,135.132,-117.065,-68.604
-0.820,-0.439,0.179,123.108,-120.056,-71.472
-0.696,-0.501,-0.171,133.545,-105.042,-84.595
-0.613,-0.510,-0.217,147.827,-89.783,-101.318
-0.475,-0.385,-0.148,151.367,-111.084,-109.009
-0.572,-0.446,-0.543,152.161,-156.372,-107.788
-0.583,-0.458,-0.933,157.654,-160.889,-108.887
-0.403,-0.392,-1.154,162.537,-140.198,-104.309
-0.241,-0.326,-1.356,161.743,-115.662,-90.881
-0.158,-0.257,-1.547,159.241,-86.426,-77.332
-0.080,-0.178,-1.607,157.166,-51.208,-68.726
0.025,-0.099,-1.529,149.658,-23.499,-67.627
0.157,0.037,-1.392,132.751,-16.541,-70.190
0.239,0.204,-1.275,106.262,-28.931,-67.688
0.258,0.367,-1.263,75.623,-45.959,-54.626
0.253,0.499,-1.307,50.049,-45.288,-33.508
0.260,0.502,-1.228,33.142,-22.522,-8.850
0.340,0.447,-1.003,17.395,5.798,12.878
0.449,0.340,-0.726,-4.639,22.644,29.724
0.508,0.195,-0.464,-31.189,28.381,38.208
0.562,0.089,-0.193,-56.213,27.588,34.363
0.598,0.032,0.049,-76.172,20.386,22.888
0.604,0.040,0.292,-89.722,10.132,9.644
0.616,0.072,0.437,-96.252,2.441,1.648
0.583,0.084,0.574,-94.849,1.221,-1.526
0.533,0.088,0.671,-89.050,4.761,-1.099
0.488,0.081,0.783,-79.102,12.756,2.136
0.448,0.060,0.875,-67.688,21.057,7.080
0.434,0.044,0.984,-55.603,30.518,10.010
0.391,0.027,1.049,-43.030,34.973,10.193
0.348,0.022,1.097,-31.189,36.987,8.545
0.290,0.021,1.110,-20.386,37.170,6.104
0.256,0.038,1.128,-12.268,35.400,3.540
0.207,0.044,1.123,-5.798,32.166,2.319
0.162,0.068,1.101,-0.244,29.724,1.282
0.115,0.090,1.059,6.470,29.236,0.427
0.077,0.109,1.013,13.550,31.677,0.549
0.074,0.121,1.005,18.799,35.522,2.136
0.067,0.111,0.996,20.325,38.269,5.188
0.081,0.118,0.999,18.799,39.001,8.179
0.078,0.105,0.992,15.930,37.659,10.742
0.087,0.105,1.018,11.719,35.156,10.925
0.090,0.096,1.026,7.629,30.884,8.545
0.076,0.103,1.036,4.578,24.597,4.639
0.055,0.113,1.032,1.099,18.616,-0.977
0.042,0.137,1.027,-1.404,12.634,-6.714
0.017,0.161,1.010,-4.028,8.545,-9.949
-0.013,0.176,0.983,-5.920,6.348,-10.437
-0.015,0.207,0.941,-6.470,6.470,-8.423
-0.016,0.216,0.939,-5.737,9.827,-4.822
0.006,0.228,0.937,-5.493,13.245,0.061
0.018,0.208,0.924,-5.920,15.991,5.737
0.042,0.193,0.930,-6.409,18.433,9.705
0.073,0.187,0.938,-6.836,18.677,11.841
0.078,0.163,0.949,-7.324,17.273,12.817
0.082,0.156,0.945,-8.057,15.015,12.329
0.092,0.150,0.949,-9.460,11.780,10.742
0.100,0.170,0.943,-11.292,7.996,9.216
0.103,0.186,0.939,-13.428,3.357,8.789
0.100,0.196,0.910,-15.015,-0.122,9.949
0.106,0.194,0.884,-15.076,0.183,12.146
0.133,0.184,0.866,-13.611,3.601,15.991
0.155,0.159,0.862,-12.207,9.644,20.935
0.185,0.143,0.871,-9.888,15.686,25.146
0.216,0.126,0.889,-6.958,21.240,28.442
0.254,0.111,0.891,-4.395,27.710,30.029
0.297,0.104,0.903,-1.892,33.081,28.870
0.317,0.099,0.930,-1.160,34.973,26.611
0.336,0.104,0.933,-2.258,32.166,23.071
0.318,0.101,0.937,-3.784,27.588,18.250
0.299,0.114,0.956,-6.042,22.278,12.878
0.264,0.129,0.945,-7.874,15.808,7.446
0.227,0.146,0.914,-8.362,11.963,3.296
0.188,0.155,0.903,-8.118,11.169,0.183
0.149,0.167,0.909,-8.728,10.071,-1.892
0.118,0.167,0.912,-10.803,8.423,-2.380
0.093,0.159,0.914,-13.672,7.080,-1.709
0.069,0.157,0.921,-16.113,5.127,-0.854
0.053,0.150,0.923,-18.066,3.052,0.305
0.039,0.144,0.922,-18.738,1.770,1.282
0.029,0.146,0.912,-18.127,1.465,1.953
0.030,0.152,0.896,-16.663,2.625,2.563
0.034,0.161,0.893,-14.526,4.944,4.150
0.038,0.163,0.894,-12.268,6.836,6.897
0.037,0.157,0.884,-10.071,9.521,9.338
0.040,0.148,0.893,-8.118,11.841,10.742
0.038,0.137,0.905,-7.324,12.146,11.169
0.031,0.125,0.909,-7.996,10.620,10.620
0.030,0.120,0.928,-9.705,7.446,9.888
0.028,0.116,0.923,-12.817,2.808,9.460
0.025,0.114,0.904,-16.174,0.122,9.705
0.070,0.121,0.939,-19.470,1.404,10.864
0.072,0.127,0.941,-23.376,0.671,13.672
0.091,0.121,0.951,-25.391,2.014,16.479
0.106,0.108,0.977,-24.963,5.371,18.005
0.123,0.089,1.003,-23.437,7.690,18.188
0.137,0.076,1.035,-21.729,7.996,17.090
0.144,0.067,1.055,-20.569,4.883,15.381
0.142,0.061,1.051,-19.531,1.038,13.855
0.130,0.060,1.033,-17.639,-1.465,12.085
0.120,0.061,1.006,-14.771,-0.854,10.498
0.111,0.060,0.991,-11.658,2.136,9.705
0.107,0.057,0.997,-9.644,4.395,9.766
0.099,0.038,0.995,-9.705,5.493,10.132
0.096,0.033,1.005,-10.498,4.517,10.376
0.090,0.027,1.001,-10.742,2.625,10.742
0.082,0.021,0.983,-9.766,0.671,10.742
0.070,0.015,0.967,-7.507,-0.061,9.949
0.064,0.016,0.957,-4.395,-0.854,8.362
0.054,0.021,0.944,-1.465,-2.136,6.287
0.039,0.032,0.929,0.488,-4.028,4.150
0.026,0.051,0.922,1.221,-6.531,2.808
0.010,0.065,0.902,0.488,-10.193,2.625
-0.004,0.077,0.880,-1.282,-11.963,3.784
-0.012,0.088,0.862,-3.418,-11.230,6.775
-0.010,0.090,0.843,-5.554,-7.446,10.864
0.004,0.085,0.854,-7.324,-1.831,15.320
0.031,0.080,0.887,-9.277,2.136,19.653
0.052,0.070,0.904,-10.376,3.540,23.437
0.068,0.055,0.903,-9.766,5.371,25.269
0.097,0.046,0.920,-7.935,7.629,25.452
0.116,0.032,0.920,-6.104,8.545,25.024
0.126,0.019,0.921,-4.639,9.277,23.682
0.135,0.017,0.924,-3.723,9.644,21.484
0.133,0.021,0.920,-3.235,9.277,19.348
0.131,0.018,0.920,-3.845,7.019,17.395
0.102,0.033,0.911,-4.456,5.005,17.395
0.100,0.036,0.895,-4.700,3.967,17.883
0.093,0.027,0.888,-5.310,3.723,18.738
0.101,0.013,0.872,-6.714,4.822,19.287
0.110,0.002,0.868,-7.874,8.484,19.287
0.129,-0.011,0.870,-8.911,13.184,19.348
0.149,-0.022,0.882,-9.949,16.968,19.409
0.166,-0.042,0.887,-10.803,20.081,19.226
0.185,-0.057,0.896,-10.986,22.827,17.944
0.207,-0.069,0.912,-10.803,23.865,15.076
0.229,-0.059,0.952,-10.803,20.142,11.780
0.212,-0.062,0.945,-11.292,13.916,8.606
0.191,-0.050,0.925,-11.169,10.803,5.005
0.171,-0.038,0.918,-10.315,10.620,1.831
0.144,-0.031,0.911,-9.766,12.085,-0.427
0.116,-0.017,0.922,-9.094,14.282,-1.404
0.091,-0.000,0.940,-8.118,15.503,-1.099
0.061,0.003,0.943,-6.897,16.296,0.122
0.042,0.019,0.948,-4.944,17.700,1.160
0.020,0.032,0.957,-2.197,19.287,2.136
-0.005,0.028,0.968,0.183,21.179,3.357
-0.022,0.023,0.990,1.404,22.583,3.662
-0.028,0.019,1.009,1.038,22.095,3.784
-0.042,0.020,1.022,-0.793,19.531,3.601
-0.050,0.028,1.025,-2.563,15.930,3.357
-0.065,0.034,1.014,-3.296,12.146,3.174
-0.082,0.034,0.995,-2.747,10.254,3.174
-0.083,0.044,0.987,-1.587,9.827,3.540
-0.085,0.042,0.982,-0.732,9.766,4.395
-0.084,0.037,0.972,-1.282,9.766,5.432
-0.079,0.034,0.964,-2.747,10.010,6.531
-0.077,0.027,0.964,-4.272,10.193,7.874
-0.071,0.032,0.972,-4.639,10.559,9.766
-0.071,0.021,0.956,-5.005,10.498,11.414
-0.063,0.014,0.956,-3.723,10.437,12.329
-0.052,0.006,0.955,-1.831,9.766,12.634
-0.054,-0.006,0.953,0.183,8.606,12.512
-0.054,-0.014,0.964,0.916,6.165,11.841
-0.050,-0.012,0.963,0.793,1.343,11.169
-0.056,-0.014,0.937,0.061,-2.197,10.315
-0.059,-0.018,0.932,-0.916,-3.662,9.460
-0.053,-0.017,0.940,-3.113,-4.761,9.155
-0.049,-0.011,0.937,-5.920,-6.592,9.949
-0.050,-0.013,0.923,-7.935,-7.141,11.597
-0.043,-0.011,0.919,-8.545,-4.517,13.550
-0.028,-0.011,0.929,-7.263,-0.549,16.357
-0.012,-0.016,0.948,-4.883,2.991,19.104
0.003,-0.015,0.931,-0.916,6.287,20.996
0.012,-0.021,0.930,4.761,10.803,21.362
0.022,-0.032,0.941,9.155,14.282,20.752
0.021,-0.042,0.954,11.108,14.893,19.775
0.023,-0.053,0.958,9.949,13.916,18.616
0.013,-0.063,0.974,7.202,11.047,17.212
0.009,-0.061,0.995,3.479,7.507,15.442
0.010,-0.040,1.008,0.183,2.502,13.794
0.001,-0.026,1.012,-1.587,-2.380,12.756
-0.010,-0.017,1.008,-1.953,-6.287,11.597
-0.015,-0.012,1.000,-1.404,-8.667,10.742
-0.032,-0.006,0.998,-0.122,-9.827,10.071
-0.022,-0.002,0.992,0.427,-10.132,9.827
-0.039,0.007,0.972,2.380,-6.775,10.559
-0.038,0.012,0.961,4.761,-4.150,11.292
-0.041,0.019,0.939,7.690,-0.061,12.390
-0.037,0.010,0.936,10.254,4.333,13.184
-0.033,0.001,0.933,11.353,7.629,13.367
-0.022,-0.011,0.937,10.498,8.484,13.184
-0.004,-0.014,0.940,8.484,5.676,12.634
0.015,-0.030,0.940,6.287,4.517,11.719
0.034,-0.023,0.940,5.615,1.648,10.193
0.021,-0.029,0.942,4.639,-3.113,8.423
0.032,-0.022,0.950,2.686,-7.812,5.920
0.001,-0.006,0.945,1.343,-12.329,4.578
0.001,-0.002,0.975,-1.099,-18.677,3.418
0.005,0.018,0.972,-4.578,-25.635,4.272
-0.003,0.023,0.963,-7.202,-31.616,6.470
0.013,0.029,0.930,-8.057,-35.034,8.118
0.034,0.034,0.896,-5.432,-40.222,11.780
-0.094,0.022,0.943,-3.601,-39.551,11.902
-0.033,0.024,0.893,-4.272,-23.132,9.338
-0.009,0.032,0.888,-0.122,-14.648,9.216
-0.004,0.025,0.903,4.333,-5.798,9.766
0.007,0.012,0.920,6.653,2.441,9.827
0.024,0.012,0.934,7.263,7.080,9.949
0.050,0.006,0.946,7.141,8.301,10.742
0.007,-0.004,0.965,6.104,5.981,11.169
0.020,-0.011,0.980,3.906,4.456,9.155
0.023,-0.002,0.976,2.380,3.479,7.507
0.020,-0.003,0.979,2.258,1.404,6.042
0.014,0.002,0.976,2.502,0.427,4.822
0.015,0.007,0.971,3.235,-0.061,3.906
0.014,0.015,0.965,4.211,-0.671,3.479
0.017,0.023,0.956,4.822,-0.916,3.662
0.010,0.024,0.935,5.737,-0.671,3.967
0.009,0.022,0.920,6.897,0.916,3.845
0.006,0.019,0.912,7.812,3.540,3.723
0.009,0.012,0.922,8.057,5.798,3.174
0.008,0.009,0.921,7.141,6.592,2.502
0.004,0.009,0.934,6.287,7.935,1.892
-0.007,0.008,0.919,5.554,7.996,0.977
0.004,0.012,0.931,5.493,10.071,-0.183
-0.008,0.020,0.922,5.249,10.193,-0.488
-0.005,0.027,0.921,5.859,12.451,-0.549
-0.019,0.033,0.912,6.592,13.062,0.183
-0.056,0.025,0.906,6.714,15.808,0.549
-0.019,0.033,0.920,6.470,19.653,0.488
-0.017,0.036,0.915,6.531,21.667,2.319
-0.035,0.019,0.950,6.287,21.545,3.906
-0.022,0.009,0.968,4.089,21.057,4.150
-0.003,0.007,0.973,2.197,18.005,4.395
-0.010,0.014,0.983,1.282,14.038,5.005
-0.032,0.020,0.977,1.282,9.888,5.249
-0.039,0.026,0.955,1.953,8.606,5.310
-0.042,0.028,0.935,3.296,9.827,5.432
-0.047,0.032,0.942,4.456,11.780,5.432
-0.036,0.040,0.950,4.272,12.024,5.676
-0.030,0.039,0.959,3.601,9.644,6.531
-0.031,0.033,0.965,2.319,5.310,6.958
-0.026,0.041,0.965,1.343,0.916,6.836
-0.038,0.041,0.953,1.282,-3.662,6.714
-0.043,0.036,0.928,1.709,-5.493,6.287
-0.048,0.045,0.918,1.953,-6.042,6.104
-0.078,0.027,0.937,1.282,-5.798,6.165
-0.037,0.064,0.868,0.061,-4.272,5.981
-0.059,0.056,0.864,0.793,-0.244,7.874
-0.062,0.044,0.871,0.000,5.310,8.301
-0.051,0.054,0.896,-2.258,7.935,9.094
-0.050,0.055,0.915,-5.188,7.507,10.132
-0.048,0.052,0.912,-7.507,6.531,11.047
-0.069,0.042,0.935,-8.240,6.348,10.925
-0.041,0.055,0.915,-8.606,5.310,9.705
-0.051,0.050,0.933,-7.446,4.028,9.521
-0.047,0.052,0.933,-6.226,2.563,8.972
-0.054,0.046,0.928,-4.822,1.526,9.277
-0.064,0.031,0.920,-4.272,1.892,9.155
-0.076,0.027,0.915,-4.944,2.380,8.240
-0.054,0.039,0.904,-5.432,4.211,8.240
-0.072,0.042,0.920,-4.700,5.615,9.705
-0.076,0.033,0.934,-4.578,6.653,10.742
-0.080,0.022,0.944,-4.272,7.080,11.719
-0.077,0.005,0.952,-3.540,7.935,11.963
-0.071,-0.002,0.964,-3.113,8.423,10.864
-0.054,-0.007,0.988,-3.479,8.423,9.583
-0.065,-0.004,0.999,-4.395,4.150,8.789
-0.066,0.000,0.984,-5.859,0.244,7.996
-0.073,-0.004,0.970,-6.592,-2.319,7.385
-0.088,0.000,0.964,-7.202,-2.930,6.592
-0.095,0.003,0.962,-7.385,-2.930,6.409
-0.073,0.007,0.949,-6.653,-1.038,6.897

0.145,-0.268,2.340,-92.773,7.263,28.503
0.166,-0.354,2.627,-119.202,-12.878,26.978
0.231,-0.511,3.128,-178.711,-67.200,19.470
0.180,-0.693,3.369,-230.469,-117.249,10.376
0.087,-0.824,3.597,-257.629,-138.855,-0.793
0.097,-0.966,3.765,-253.967,-135.620,-14.404
0.049,-1.052,4.013,-223.328,-122.131,-29.297
0.052,-1.073,4.187,-169.678,-114.929,-49.316
-0.009,-1.145,4.233,-103.027,-119.507,-78.308
-0.092,-1.002,3.934,-22.583,-141.785,-105.103
-0.291,-0.951,3.560,62.866,-164.124,-132.751
-0.495,-0.817,2.999,135.193,-168.396,-152.039
-0.718,-0.690,2.384,197.937,-160.583,-155.457
-0.949,-0.601,1.780,246.094,-138.306,-147.339
-1.082,-0.576,1.231,274.292,-110.535,-133.179
-1.083,-0.651,0.756,276.917,-90.576,-121.277
-1.017,-0.701,0.259,257.690,-85.754,-119.385
-0.896,-0.665,-0.076,238.037,-79.224,-124.390
-0.830,-0.726,-0.330,216.858,-80.811,-130.005
-0.807,-0.800,-0.584,187.439,-91.919,-140.198
-0.817,-0.729,-0.733,158.875,-105.103,-154.358
-0.810,-0.499,-0.760,141.235,-119.751,-163.635
-0.713,-0.176,-0.849,137.390,-144.714,-154.602
-0.824,-0.086,-1.289,144.775,-155.334,-127.808
-0.848,-0.043,-1.594,162.659,-113.647,-101.379
-0.728,-0.035,-1.555,179.016,-50.293,-77.576
-0.518,-0.033,-1.356,180.481,-5.737,-57.617
-0.315,-0.039,-1.154,163.513,5.066,-41.809
-0.188,-0.006,-1.063,129.761,-11.047,-31.738
-0.066,0.089,-1.042,89.172,-34.424,-25.208
0.035,0.231,-1.016,48.828,-52.734,-16.235
0.138,0.346,-1.002,12.451,-66.406,-0.854
0.246,0.403,-0.990,-16.357,-66.956,16.968
0.343,0.402,-0.913,-33.508,-55.359,32.104
0.464,0.363,-0.781,-42.236,-38.269,40.710
0.592,0.307,-0.598,-47.913,-23.193,44.678
0.690,0.227,-0.413,-52.795,-12.024,44.739
0.737,0.153,-0.213,-56.030,-4.028,39.917
0.737,0.101,-0.035,-60.303,-1.221,30.396
0.720,0.105,0.101,-66.833,-2.441,21.362
0.710,0.149,0.181,-74.097,-1.587,16.479
0.705,0.192,0.284,-77.759,6.165,18.433
0.718,0.213,0.369,-76.233,17.639,23.804
0.696,0.197,0.467,-69.641,32.227,28.564
0.670,0.179,0.584,-60.974,44.189,29.968
0.635,0.183,0.689,-52.246,48.279,28.625
0.559,0.163,0.759,-44.983,46.997,27.100
0.522,0.178,0.774,-39.063,46.265,25.269
0.471,0.162,0.806,-33.997,46.936,24.536
0.437,0.148,0.830,-30.823,47.424,25.024
0.424,0.144,0.857,-28.503,47.180,27.588
0.414,0.124,0.883,-27.954,49.255,31.433
0.415,0.088,0.933,-27.710,54.871,34.607
0.436,0.076,1.015,-27.222,60.181,33.936
0.415,0.066,1.063,-26.062,61.401,28.748
0.393,0.083,1.098,-22.827,59.937,19.287
0.349,0.126,1.109,-17.822,51.758,9.705
0.274,0.147,1.096,-13.062,44.189,2.014
0.210,0.197,1.066,-9.216,38.391,-3.357
0.122,0.217,1.023,-6.470,34.668,-5.981
0.046,0.225,0.992,-5.249,35.156,-7.629
-0.008,0.228,0.972,-6.714,37.720,-7.629
-0.025,0.214,0.987,-11.414,39.490,-6.042
-0.022,0.224,0.981,-18.555,37.476,-2.136
-0.036,0.201,0.974,-24.353,37.354,2.991
-0.047,0.180,1.005,-26.733,40.466,6.653
-0.035,0.167,1.054,-26.245,42.542,7.690
-0.002,0.181,1.115,-24.658,41.077,7.629
0.022,0.189,1.146,-23.376,34.363,7.996
0.022,0.183,1.161,-21.423,26.062,8.606
0.024,0.169,1.140,-18.982,19.714,8.789
0.034,0.162,1.126,-16.357,16.785,8.789
0.051,0.151,1.104,-13.977,14.954,9.277
0.064,0.158,1.084,-11.658,13.367,10.193
0.089,0.172,1.041,-8.362,12.939,10.986
0.102,0.170,1.009,-2.808,15.381,10.559
0.117,0.182,0.968,3.296,18.738,9.705
0.114,0.171,0.970,8.606,20.569,9.277
0.111,0.145,0.963,8.362,19.226,8.850
0.090,0.117,0.968,3.296,12.573,7.935
0.087,0.105,0.965,-5.432,1.892,7.080
0.071,0.098,0.929,-14.404,-8.362,6.897
0.087,0.109,0.918,-21.790,-13.123,6.592
0.109,0.144,0.900,-26.306,-14.709,7.690
0.131,0.178,0.870,-27.405,-12.085,9.277
0.161,0.196,0.870,-26.672,-8.179,12.024
0.180,0.186,0.866,-25.574,-4.578,15.198
0.187,0.166,0.869,-24.963,0.061,17.639
0.207,0.147,0.882,-24.963,4.700,17.944
0.223,0.110,0.908,-25.146,8.118,18.188
0.226,0.087,0.943,-26.245,8.362,16.602
0.232,0.083,0.979,-28.381,6.042,14.893
0.219,0.093,0.979,-29.053,1.587,13.306
0.198,0.100,0.956,-27.161,-0.061,12.085
0.184,0.100,0.933,-23.071,2.563,11.414
0.178,0.095,0.940,-18.921,6.592,10.620
0.171,0.091,0.954,-15.991,9.460,10.498
0.159,0.078,0.965,-15.137,11.475,11.353
0.151,0.072,0.974,-15.381,12.756,12.756
0.143,0.063,0.975,-15.015,13.611,14.465
0.135,0.046,0.981,-13.794,15.320,15.686
0.131,0.046,1.000,-12.390,15.869,16.113
0.129,0.054,0.988,-9.338,14.221,17.151
0.121,0.055,0.948,-4.578,15.259,18.433
0.121,0.059,0.917,1.770,19.531,18.738
0.120,0.046,0.905,7.568,25.391,18.555
0.129,0.026,0.928,10.742,29.053,16.968
0.127,0.000,0.960,10.254,28.381,15.503
0.128,-0.008,0.968,6.226,23.804,14.160
0.126,-0.009,0.964,0.793,18.677,13.245
0.123,0.007,0.963,-3.967,14.893,12.451
0.122,0.032,0.958,-7.507,12.756,12.756
0.114,0.055,0.948,-8.484,12.146,13.611
0.107,0.068,0.934,-6.531,13.184,13.855
0.099,0.070,0.942,-2.869,15.259,13.794
0.100,0.067,0.961,0.122,15.747,13.733
0.086,0.044,0.973,1.343,14.221,13.550
0.077,0.038,0.977,1.160,13.367,12.695
0.079,0.022,0.996,-0.732,11.597,11.414
0.085,0.023,1.002,-4.761,7.507,10.620
0.094,0.035,0.981,-8.911,1.892,10.315
0.087,0.042,0.944,-11.292,-0.244,11.108
0.084,0.052,0.921,-11.475,2.258,11.414
0.097,0.053,0.928,-9.460,7.629,11.292
0.100,0.043,0.934,-7.812,12.207,11.047
0.116,0.050,0.955,-6.897,16.113,10.498
0.114,0.043,0.975,-6.775,16.907,10.559
0.111,0.034,0.978,-7.202,15.991,10.559
0.103,0.020,0.972,-7.080,15.198,10.376
0.098,0.003,0.978,-6.653,14.587,9.216
0.081,-0.006,0.975,-6.287,12.939,7.751
0.072,0.028,0.989,-4.883,9.705,6.775
0.055,0.038,0.964,-1.526,7.324,7.996
0.036,0.037,0.927,3.784,9.338,8.728
0.034,0.041,0.916,9.277,15.076,8.118
0.042,0.044,0.922,12.878,19.287,7.141
0.050,0.045,0.928,13.245,20.264,6.470
0.048,0.032,0.934,10.742,18.616,6.409
0.043,0.016,0.941,6.042,16.174,5.859
0.045,0.007,0.937,0.732,13.977,5.188
0.042,0.004,0.936,-3.601,12.756,4.211
0.046,0.025,0.947,-6.226,11.963,3.418
0.039,0.043,0.944,-7.202,9.888,3.784
0.032,0.062,0.927,-5.432,9.644,5.127
0.027,0.066,0.916,-1.587,12.024,6.958
0.027,0.051,0.916,2.502,15.991,8.240
0.030,0.050,0.915,5.127,19.348,8.728
0.042,0.042,0.925,6.775,21.362,8.545
0.047,0.034,0.937,5.920,20.386,8.057
0.038,0.019,0.942,3.174,18.066,7.202
0.036,0.020,0.966,-0.244,14.954,5.859
0.030,0.031,0.984,-4.333,10.681,5.432
0.010,0.035,0.955,-6.836,6.165,5.249
-0.005,0.049,0.943,-6.897,5.615,4.700
-0.002,0.059,0.956,-5.737,7.141,4.761
-0.005,0.066,0.951,-4.639,9.033,5.798
-0.011,0.056,0.949,-3.296,10.986,6.775
-0.007,0.050,0.974,-3.113,12.024,7.080
-0.001,0.047,0.986,-3.967,10.925,7.385
-0.001,0.030,0.982,-5.127,9.155,7.202
-0.007,0.020,0.990,-6.165,8.057,6.226
-0.002,0.021,1.003,-7.263,6.653,5.432
-0.003,0.016,0.995,-8.057,5.005,4.883
-0.010,0.013,0.984,-8.301,4.517,4.395
-0.015,0.023,0.973,-8.057,5.432,3.784
-0.017,0.033,0.971,-7.507,7.507,3.845
-0.018,0.041,0.979,-6.714,8.789,4.883
-0.027,0.041,0.979,-5.920,9.888,6.287
-0.028,0.039,0.968,-4.761,11.292,7.385
-0.026,0.033,0.973,-3.357,12.451,8.118
-0.027,0.024,0.971,-2.197,12.939,8.606
-0.031,0.015,0.965,-1.160,13.611,8.179
-0.032,0.013,0.971,-0.610,13.428,7.507
-0.036,0.009,0.959,-0.671,11.902,6.958
-0.044,-0.001,0.953,-1.099,10.864,5.737
-0.043,0.000,0.959,-1.587,9.155,4.456
-0.042,0.007,0.947,-2.563,5.920,3.479
-0.057,0.013,0.943,-3.357,2.869,2.991
-0.058,0.020,0.931,-3.601,1.587,3.113
-0.063,0.016,0.935,-3.540,1.038,3.662
-0.062,0.015,0.943,-3.845,0.977,4.211
-0.064,0.013,0.947,-4.028,0.732,4.761
-0.046,0.015,0.959,-4.089,0.000,5.310
-0.075,0.010,0.949,-3.967,-0.610,6.104
-0.051,0.025,0.933,-2.991,1.465,5.981
-0.069,0.032,0.940,-0.427,3.662,6.897
-0.055,0.028,0.939,1.404,5.615,7.141
-0.051,0.031,0.932,3.052,7.263,7.812
-0.052,0.027,0.935,3.662,8.484,8.728
-0.048,0.012,0.939,3.052,8.606,9.521
-0.050,0.002,0.940,1.404,8.667,9.460
